ProductionID,ProductID,MachineID,MachineType,ProductionShift,ProductionSpeed_UPH,ProductionTime
5721,25,M07952,Type_13,Morning,138.8,2024-07-28 03:23:31
5722,23,M06450,Type_23,Afternoon,116.7,2024-07-28 04:33:55
5723,23,M02682,Type_23,Night,122.0,2024-07-28 04:57:40
5724,1,M03200,Type_08,Morning,124.8,2024-07-28 07:52:05
5725,25,M06769,Type_05,Morning,98.2,2024-07-28 08:43:59
5726,22,M09131,Type_14,Afternoon,137.8,2024-07-28 09:09:57
5727,7,M07441,Type_16,Morning,97.3,2024-07-28 10:07:53
5728,13,M08634,Type_25,Morning,138.1,2024-07-28 11:42:53
5729,18,M02551,Type_03,Morning,118.8,2024-07-28 12:42:32
5730,1,M04226,Type_01,Night,80.0,2024-07-28 13:52:45
5731,11,M00597,Type_23,Night,95.0,2024-07-28 15:41:01
5732,13,M06055,Type_02,Morning,80.0,2024-07-28 15:46:50
5733,20,M01506,Type_19,Afternoon,133.3,2024-07-28 17:34:03
5734,9,M09054,Type_24,Afternoon,109.5,2024-07-28 18:29:41
5735,25,M06469,Type_13,Afternoon,80.0,2024-07-28 18:37:22
5736,16,M07237,Type_10,Afternoon,117.5,2024-07-28 18:38:54
5737,11,M01552,Type_18,Afternoon,99.3,2024-07-28 20:21:18
5738,3,M09929,Type_16,Morning,80.3,2024-07-28 20:56:16
5739,17,M06853,Type_07,Morning,143.6,2024-07-28 21:04:03
5740,2,M01450,Type_01,Afternoon,112.1,2024-07-28 21:37:42
5741,9,M05954,Type_21,Night,104.1,2024-07-28 21:48:59
5742,9,M08457,Type_01,Afternoon,102.0,2024-07-29 03:11:37
5743,16,M08043,Type_01,Night,80.0,2024-07-29 04:55:31
5744,1,M02660,Type_24,Night,83.9,2024-07-29 06:31:05
5745,25,M07510,Type_19,Morning,135.7,2024-07-29 07:47:34
5746,17,M07894,Type_20,Afternoon,100.5,2024-07-29 10:20:14
5747,10,M07446,Type_10,Afternoon,110.4,2024-07-29 10:39:22
5748,20,M02722,Type_25,Night,80.0,2024-07-29 10:57:42
5749,5,M09655,Type_03,Night,83.6,2024-07-29 12:50:24
5750,8,M09638,Type_16,Afternoon,122.2,2024-07-29 13:05:56
5751,13,M02926,Type_08,Morning,117.6,2024-07-29 13:28:58
5752,21,M09825,Type_25,Night,145.1,2024-07-29 14:25:39
5753,5,M07105,Type_07,Morning,136.9,2024-07-29 15:29:17
5754,4,M06241,Type_12,Night,105.4,2024-07-29 18:44:24
5755,25,M00513,Type_20,Night,119.5,2024-07-29 19:04:47
5756,8,M00216,Type_08,Morning,103.7,2024-07-29 19:18:49
5757,25,M07300,Type_11,Afternoon,151.1,2024-07-29 19:51:15
5758,23,M03154,Type_12,Afternoon,133.0,2024-07-29 20:48:37
5759,7,M07451,Type_08,Afternoon,113.4,2024-07-29 21:19:13
5760,5,M01707,Type_08,Morning,114.0,2024-07-29 21:59:45
5761,10,M01568,Type_20,Night,138.9,2024-07-29 22:08:45
5762,17,M01129,Type_04,Night,121.6,2024-07-29 22:36:32
5763,6,M03511,Type_04,Night,141.2,2024-07-30 00:23:45
5764,10,M07868,Type_19,Morning,80.0,2024-07-30 01:36:44
5765,16,M02366,Type_25,Night,119.2,2024-07-30 03:05:26
5766,22,M05584,Type_14,Afternoon,99.7,2024-07-30 03:41:50
5767,10,M04898,Type_10,Morning,145.1,2024-07-30 03:46:40
5768,4,M05719,Type_19,Morning,140.9,2024-07-30 04:29:37
5769,2,M06002,Type_04,Morning,110.7,2024-07-30 05:07:24
5770,1,M04568,Type_14,Night,140.7,2024-07-30 06:39:51
5771,3,M09272,Type_06,Afternoon,145.7,2024-07-30 10:00:31
5772,13,M02742,Type_23,Afternoon,111.5,2024-07-30 10:11:31
5773,25,M03021,Type_12,Morning,159.4,2024-07-30 10:32:15
5774,12,M06257,Type_07,Afternoon,109.4,2024-07-30 15:47:37
5775,1,M00229,Type_16,Morning,105.7,2024-07-30 16:03:46
5776,21,M08363,Type_13,Morning,127.3,2024-07-30 16:30:17
5777,10,M00295,Type_18,Afternoon,102.9,2024-07-30 18:25:53
5778,6,M04285,Type_10,Morning,111.7,2024-07-30 19:00:26
5779,9,M08618,Type_16,Night,138.2,2024-07-30 19:29:07
5780,1,M06802,Type_08,Morning,110.4,2024-07-30 19:37:27
5781,12,M00919,Type_08,Afternoon,80.0,2024-07-30 20:47:17
5782,5,M00499,Type_07,Afternoon,117.3,2024-07-30 21:46:39
5783,1,M02810,Type_22,Afternoon,96.1,2024-07-30 22:23:44
5784,2,M04962,Type_10,Morning,127.3,2024-07-30 22:48:25
5785,14,M09018,Type_06,Morning,123.9,2024-07-30 22:58:39
5786,2,M03780,Type_02,Night,139.4,2024-07-31 00:13:30
5787,5,M02119,Type_25,Morning,128.2,2024-07-31 00:21:01
5788,10,M06392,Type_16,Night,131.8,2024-07-31 01:20:13
5789,20,M00146,Type_09,Night,96.6,2024-07-31 01:47:29
5790,6,M07943,Type_25,Morning,126.1,2024-07-31 03:13:40
5791,5,M04566,Type_17,Morning,149.4,2024-07-31 03:49:45
5792,2,M00193,Type_03,Afternoon,96.2,2024-07-31 05:14:55
5793,9,M05188,Type_13,Night,146.0,2024-07-31 05:46:49
5794,10,M06638,Type_24,Night,99.0,2024-07-31 06:47:35
5795,8,M08244,Type_10,Afternoon,93.0,2024-07-31 07:24:06
5796,25,M02411,Type_17,Night,115.9,2024-07-31 10:20:18
5797,6,M01821,Type_25,Morning,124.3,2024-07-31 11:53:07
5798,5,M02965,Type_06,Night,128.2,2024-07-31 11:59:25
5799,21,M02522,Type_13,Night,90.8,2024-07-31 12:25:27
5800,18,M02569,Type_02,Morning,118.7,2024-07-31 13:37:57
5801,20,M05883,Type_19,Morning,96.3,2024-07-31 13:57:42
5802,18,M01868,Type_01,Morning,80.2,2024-07-31 13:59:01
5803,2,M07466,Type_18,Morning,91.4,2024-07-31 14:06:09
5804,12,M07603,Type_10,Night,95.0,2024-07-31 14:48:56
5805,8,M03200,Type_08,Morning,120.4,2024-07-31 17:10:48
5806,4,M06104,Type_18,Morning,133.0,2024-07-31 17:34:20
5807,20,M00241,Type_17,Morning,80.5,2024-07-31 19:00:31
5808,23,M03441,Type_16,Night,117.0,2024-07-31 20:37:35
5809,4,M04632,Type_03,Afternoon,86.5,2024-07-31 22:12:29
5810,9,M09600,Type_09,Afternoon,122.6,2024-08-01 01:04:04
5811,9,M08275,Type_11,Morning,97.5,2024-08-01 01:09:54
5812,12,M05078,Type_14,Night,89.0,2024-08-01 01:45:02
5813,14,M03769,Type_16,Night,126.0,2024-08-01 01:54:02
5814,3,M09143,Type_22,Morning,98.3,2024-08-01 02:02:35
5815,6,M07996,Type_19,Morning,103.7,2024-08-01 02:43:04
5816,15,M08803,Type_10,Morning,80.0,2024-08-01 04:55:34
5817,23,M06430,Type_17,Morning,128.9,2024-08-01 06:16:11
5818,19,M03606,Type_19,Afternoon,126.4,2024-08-01 07:01:05
5819,4,M02174,Type_12,Night,110.1,2024-08-01 07:25:46
5820,1,M09715,Type_08,Afternoon,80.0,2024-08-01 07:26:26
5821,9,M06569,Type_04,Night,134.2,2024-08-01 07:34:55
5822,23,M02602,Type_21,Afternoon,96.7,2024-08-01 08:01:19
5823,16,M02658,Type_11,Afternoon,100.9,2024-08-01 08:08:53
5824,23,M06081,Type_18,Afternoon,156.2,2024-08-01 08:28:20
5825,9,M07326,Type_15,Morning,95.9,2024-08-01 08:41:51
5826,12,M02160,Type_21,Morning,124.8,2024-08-01 12:02:00
5827,14,M03831,Type_12,Afternoon,121.2,2024-08-01 12:42:38
5828,15,M08314,Type_20,Morning,117.8,2024-08-01 13:23:47
5829,22,M04369,Type_10,Morning,115.6,2024-08-01 13:32:38
5830,24,M01318,Type_22,Afternoon,117.5,2024-08-01 13:46:10
5831,21,M04494,Type_19,Night,115.4,2024-08-01 15:08:03
5832,16,M01231,Type_11,Afternoon,109.0,2024-08-01 16:06:06
5833,8,M01134,Type_04,Night,140.2,2024-08-01 16:22:27
5834,10,M07608,Type_24,Afternoon,83.7,2024-08-01 16:52:04
5835,14,M01302,Type_03,Night,130.4,2024-08-01 17:12:50
5836,17,M01911,Type_15,Afternoon,126.4,2024-08-01 17:40:54
5837,3,M08083,Type_22,Night,124.0,2024-08-01 17:55:02
5838,4,M08108,Type_20,Afternoon,132.3,2024-08-01 18:14:20
5839,16,M09698,Type_17,Afternoon,108.1,2024-08-01 19:03:03
5840,14,M07971,Type_16,Afternoon,80.0,2024-08-01 19:20:55
5841,25,M01917,Type_14,Afternoon,108.6,2024-08-01 19:54:21
5842,24,M06997,Type_24,Morning,90.2,2024-08-01 20:30:36
5843,14,M02758,Type_22,Morning,95.4,2024-08-01 20:47:08
5844,16,M06465,Type_24,Morning,85.2,2024-08-01 20:49:44
5845,8,M00179,Type_09,Night,100.5,2024-08-01 21:11:40
5846,18,M09089,Type_15,Morning,98.1,2024-08-01 22:39:18
5847,7,M06363,Type_06,Morning,80.0,2024-08-01 22:48:06
5848,3,M09744,Type_01,Afternoon,124.0,2024-08-01 22:49:28
5849,6,M08684,Type_14,Morning,154.4,2024-08-01 22:53:08
5850,20,M00061,Type_24,Afternoon,122.1,2024-08-01 23:17:05
5851,16,M09270,Type_16,Morning,105.9,2024-08-01 23:33:31
5852,22,M06682,Type_12,Night,108.9,2024-08-02 00:00:43
5853,4,M02896,Type_06,Night,101.6,2024-08-02 00:05:21
5854,19,M00586,Type_12,Night,111.8,2024-08-02 00:21:18
5855,2,M05824,Type_20,Afternoon,109.3,2024-08-02 00:42:17
5856,4,M00535,Type_16,Night,93.2,2024-08-02 02:39:18
5857,2,M03463,Type_12,Morning,143.7,2024-08-02 07:07:46
5858,7,M04012,Type_16,Morning,80.3,2024-08-02 09:43:40
5859,15,M03399,Type_13,Morning,124.4,2024-08-02 09:56:22
5860,17,M02156,Type_18,Afternoon,108.0,2024-08-02 10:02:29
5861,14,M05967,Type_03,Afternoon,148.0,2024-08-02 13:13:04
5862,11,M07330,Type_17,Afternoon,116.8,2024-08-02 13:16:07
5863,17,M06958,Type_24,Morning,102.8,2024-08-02 15:45:17
5864,5,M09197,Type_02,Afternoon,105.0,2024-08-02 16:30:34
5865,23,M05326,Type_12,Afternoon,110.8,2024-08-02 16:32:16
5866,14,M08519,Type_14,Afternoon,87.1,2024-08-02 19:05:16
5867,17,M04704,Type_05,Afternoon,94.7,2024-08-02 20:17:36
5868,20,M02707,Type_14,Morning,80.0,2024-08-02 21:16:57
5869,21,M00002,Type_16,Night,91.5,2024-08-02 22:22:30
5870,2,M09226,Type_14,Afternoon,111.9,2024-08-02 23:29:19
5871,7,M08317,Type_14,Morning,116.0,2024-08-03 00:39:31
5872,4,M01105,Type_06,Morning,80.0,2024-08-03 02:46:29
5873,8,M01862,Type_06,Afternoon,107.3,2024-08-03 03:28:56
5874,1,M05270,Type_08,Night,121.3,2024-08-03 04:34:54
5875,10,M06944,Type_12,Afternoon,106.7,2024-08-03 06:17:28
5876,1,M08321,Type_20,Morning,97.3,2024-08-03 07:14:25
5877,1,M00438,Type_21,Night,101.8,2024-08-03 07:44:35
5878,4,M04847,Type_06,Afternoon,99.2,2024-08-03 09:19:54
5879,17,M03130,Type_11,Afternoon,97.3,2024-08-03 09:51:41
5880,5,M09414,Type_24,Afternoon,113.5,2024-08-03 12:33:29
5881,14,M08082,Type_10,Morning,156.2,2024-08-03 12:42:08
5882,6,M00902,Type_16,Afternoon,95.1,2024-08-03 14:08:20
5883,7,M05399,Type_20,Morning,103.6,2024-08-03 15:32:09
5884,8,M06679,Type_20,Night,109.0,2024-08-03 16:04:19
5885,24,M05530,Type_25,Afternoon,96.3,2024-08-03 16:15:39
5886,18,M06605,Type_11,Afternoon,132.0,2024-08-03 16:52:57
5887,4,M03919,Type_06,Afternoon,80.0,2024-08-03 19:27:41
5888,23,M01068,Type_06,Night,99.4,2024-08-03 20:12:01
5889,25,M00027,Type_15,Night,126.4,2024-08-03 20:35:53
5890,25,M06938,Type_21,Afternoon,104.1,2024-08-03 21:50:08
5891,3,M07265,Type_07,Afternoon,93.6,2024-08-03 22:48:52
5892,23,M07119,Type_07,Afternoon,118.8,2024-08-03 23:25:15
5893,4,M00548,Type_04,Afternoon,128.1,2024-08-04 00:02:00
5894,25,M08759,Type_14,Morning,114.2,2024-08-04 00:16:40
5895,23,M08896,Type_07,Afternoon,94.0,2024-08-04 00:22:00
5896,16,M05339,Type_14,Morning,119.1,2024-08-04 00:38:57
5897,13,M03141,Type_19,Night,102.0,2024-08-04 00:53:15
5898,22,M07997,Type_23,Morning,124.9,2024-08-04 02:45:33
5899,25,M01591,Type_18,Night,139.7,2024-08-04 03:27:02
5900,23,M07777,Type_25,Afternoon,80.0,2024-08-04 04:31:00
5901,11,M04944,Type_06,Afternoon,112.2,2024-08-04 05:03:37
5902,24,M08998,Type_25,Afternoon,80.0,2024-08-04 05:12:11
5903,11,M07799,Type_20,Morning,158.8,2024-08-04 05:49:55
5904,5,M03792,Type_20,Morning,100.6,2024-08-04 06:11:34
5905,20,M01358,Type_06,Morning,124.9,2024-08-04 06:46:41
5906,1,M08093,Type_19,Afternoon,109.3,2024-08-04 07:15:29
5907,14,M03226,Type_21,Afternoon,93.9,2024-08-04 07:26:45
5908,24,M02461,Type_11,Night,91.6,2024-08-04 09:07:36
5909,22,M08738,Type_02,Morning,141.7,2024-08-04 09:59:24
5910,20,M02729,Type_19,Morning,129.1,2024-08-04 10:00:38
5911,19,M06727,Type_01,Afternoon,148.9,2024-08-04 11:55:27
5912,5,M07482,Type_16,Night,111.1,2024-08-04 12:03:50
5913,20,M06431,Type_07,Afternoon,115.8,2024-08-04 13:15:28
5914,23,M03115,Type_06,Afternoon,104.7,2024-08-04 13:15:34
5915,6,M00617,Type_10,Afternoon,104.3,2024-08-04 14:08:29
5916,19,M03645,Type_18,Morning,89.2,2024-08-04 14:26:12
5917,12,M06414,Type_16,Night,111.7,2024-08-04 15:06:09
5918,14,M01204,Type_18,Afternoon,94.2,2024-08-04 17:04:37
5919,17,M09952,Type_02,Morning,118.8,2024-08-04 17:37:50
5920,7,M02566,Type_21,Afternoon,113.4,2024-08-04 18:08:07
5921,21,M03175,Type_10,Morning,115.8,2024-08-04 18:12:06
5922,1,M03082,Type_23,Night,143.5,2024-08-04 18:37:52
5923,17,M02631,Type_17,Morning,109.2,2024-08-04 18:56:24
5924,6,M03162,Type_14,Afternoon,125.1,2024-08-04 19:37:38
5925,4,M04322,Type_02,Morning,151.0,2024-08-04 20:58:33
5926,14,M08862,Type_15,Afternoon,136.1,2024-08-04 21:41:32
5927,8,M06270,Type_14,Night,133.1,2024-08-04 23:24:18
5928,18,M07100,Type_19,Afternoon,103.9,2024-08-05 01:16:33
5929,20,M07377,Type_01,Afternoon,114.6,2024-08-05 01:43:42
5930,13,M04079,Type_18,Night,83.6,2024-08-05 02:06:24
5931,8,M05802,Type_18,Morning,120.0,2024-08-05 02:25:01
5932,24,M04152,Type_19,Morning,115.5,2024-08-05 02:49:12
5933,16,M08912,Type_02,Morning,110.5,2024-08-05 02:50:58
5934,5,M02601,Type_14,Night,130.5,2024-08-05 03:10:47
5935,3,M06176,Type_19,Morning,85.8,2024-08-05 03:52:08
5936,13,M00667,Type_24,Afternoon,142.7,2024-08-05 03:55:02
5937,15,M00284,Type_14,Afternoon,128.0,2024-08-05 05:15:02
5938,4,M05841,Type_05,Morning,108.6,2024-08-05 05:54:11
5939,3,M03566,Type_23,Morning,107.0,2024-08-05 06:31:28
5940,2,M04594,Type_16,Morning,119.6,2024-08-05 08:07:38
5941,4,M01466,Type_20,Afternoon,140.4,2024-08-05 09:11:06
5942,25,M08322,Type_18,Morning,112.0,2024-08-05 10:52:33
5943,6,M04735,Type_17,Morning,112.9,2024-08-05 13:28:55
5944,4,M06258,Type_09,Night,110.4,2024-08-05 14:03:24
5945,17,M07367,Type_02,Night,145.6,2024-08-05 15:07:25
5946,7,M03673,Type_02,Morning,102.6,2024-08-05 15:39:21
5947,18,M07383,Type_14,Morning,109.4,2024-08-05 16:23:33
5948,22,M06588,Type_09,Morning,139.3,2024-08-05 16:28:22
5949,10,M00993,Type_11,Afternoon,112.9,2024-08-05 17:38:53
5950,17,M06859,Type_05,Night,132.7,2024-08-05 17:49:18
5951,23,M02122,Type_12,Morning,91.8,2024-08-05 17:52:32
5952,4,M02224,Type_05,Morning,105.9,2024-08-05 17:58:02
5953,19,M04523,Type_03,Night,139.7,2024-08-05 20:55:15
5954,7,M03189,Type_24,Afternoon,96.5,2024-08-05 22:37:55
5955,13,M03238,Type_06,Morning,107.0,2024-08-06 01:10:15
5956,3,M04137,Type_01,Afternoon,115.1,2024-08-06 02:43:32
5957,8,M00344,Type_24,Morning,90.2,2024-08-06 02:50:42
5958,11,M04705,Type_17,Morning,101.7,2024-08-06 02:59:38
5959,16,M04824,Type_20,Night,112.3,2024-08-06 03:45:24
5960,20,M04921,Type_13,Night,110.9,2024-08-06 04:03:03
5961,19,M03202,Type_05,Afternoon,135.6,2024-08-06 04:14:16
5962,23,M05472,Type_12,Night,140.8,2024-08-06 05:01:43
5963,23,M00889,Type_22,Afternoon,92.9,2024-08-06 07:59:43
5964,9,M09534,Type_19,Night,112.2,2024-08-06 08:25:53
5965,10,M07128,Type_15,Afternoon,123.5,2024-08-06 08:27:00
5966,23,M03721,Type_09,Night,140.3,2024-08-06 12:06:38
5967,6,M02884,Type_04,Night,124.4,2024-08-06 16:23:44
5968,3,M04213,Type_04,Morning,115.8,2024-08-06 16:58:30
5969,20,M06962,Type_01,Night,123.3,2024-08-06 17:44:55
5970,8,M02416,Type_12,Night,123.5,2024-08-06 18:06:33
5971,6,M09310,Type_11,Night,91.4,2024-08-06 18:12:13
5972,25,M03002,Type_14,Morning,113.9,2024-08-06 19:08:52
5973,8,M01739,Type_03,Night,139.2,2024-08-06 20:25:17
5974,14,M01365,Type_17,Night,105.9,2024-08-06 21:16:56
5975,8,M02709,Type_15,Morning,112.6,2024-08-06 21:20:27
5976,11,M00925,Type_07,Night,105.1,2024-08-06 21:27:04
5977,10,M00152,Type_12,Morning,80.0,2024-08-07 00:07:37
5978,23,M08778,Type_13,Morning,110.4,2024-08-07 02:16:37
5979,10,M08045,Type_11,Afternoon,116.0,2024-08-07 02:56:12
5980,11,M00913,Type_06,Afternoon,99.8,2024-08-07 03:13:08
5981,1,M02322,Type_15,Afternoon,86.9,2024-08-07 03:32:13
5982,15,M00496,Type_21,Morning,92.4,2024-08-07 03:42:22
5983,5,M02149,Type_20,Night,125.3,2024-08-07 04:45:38
5984,14,M00557,Type_18,Morning,149.5,2024-08-07 05:59:37
5985,23,M01553,Type_18,Morning,137.6,2024-08-07 06:18:30
5986,25,M02121,Type_10,Morning,83.1,2024-08-07 07:43:36
5987,20,M03086,Type_01,Afternoon,127.1,2024-08-07 07:44:55
5988,8,M03505,Type_10,Night,96.7,2024-08-07 08:13:32
5989,17,M00157,Type_24,Afternoon,98.4,2024-08-07 08:38:19
5990,4,M08927,Type_08,Night,100.8,2024-08-07 10:37:28
5991,4,M07506,Type_25,Morning,124.1,2024-08-07 11:25:45
5992,18,M07163,Type_08,Afternoon,129.2,2024-08-07 12:31:00
5993,19,M05524,Type_13,Afternoon,108.0,2024-08-07 12:32:41
5994,3,M07544,Type_22,Afternoon,108.4,2024-08-07 12:52:50
5995,9,M08056,Type_16,Morning,119.3,2024-08-07 13:20:13
5996,7,M04655,Type_20,Afternoon,121.4,2024-08-07 13:47:04
5997,2,M06251,Type_03,Afternoon,133.5,2024-08-07 16:04:58
5998,9,M07247,Type_08,Night,84.3,2024-08-07 16:23:17
5999,24,M00155,Type_08,Afternoon,110.4,2024-08-07 16:24:59
6000,6,M07951,Type_10,Morning,88.6,2024-08-07 17:04:30
6001,6,M00997,Type_19,Afternoon,109.0,2024-08-07 17:17:18
6002,16,M04627,Type_08,Morning,105.5,2024-08-07 17:45:52
6003,2,M02906,Type_02,Night,109.1,2024-08-07 17:46:01
6004,16,M09370,Type_16,Afternoon,94.0,2024-08-07 18:38:00
6005,3,M00154,Type_03,Morning,80.3,2024-08-07 19:25:42
6006,22,M07854,Type_09,Night,80.0,2024-08-07 21:08:50
6007,16,M06482,Type_17,Afternoon,107.4,2024-08-07 21:34:15
6008,12,M05600,Type_23,Morning,101.4,2024-08-07 21:45:56
6009,3,M01717,Type_12,Afternoon,96.5,2024-08-07 21:59:22
6010,11,M00787,Type_03,Morning,136.5,2024-08-07 23:06:56
6011,11,M04369,Type_10,Night,92.8,2024-08-07 23:59:59
6012,23,M08097,Type_07,Night,138.3,2024-08-08 00:33:50
6013,16,M04273,Type_24,Night,142.5,2024-08-08 01:46:02
6014,5,M03768,Type_10,Afternoon,80.0,2024-08-08 02:49:30
6015,20,M08835,Type_03,Afternoon,111.8,2024-08-08 04:30:00
6016,8,M05995,Type_07,Night,102.0,2024-08-08 06:51:57
6017,11,M07217,Type_03,Morning,80.0,2024-08-08 07:31:55
6018,11,M08858,Type_09,Afternoon,81.1,2024-08-08 07:40:30
6019,18,M03427,Type_15,Afternoon,125.5,2024-08-08 08:30:19
6020,19,M03784,Type_03,Morning,150.4,2024-08-08 09:31:14
6021,10,M05428,Type_08,Afternoon,128.1,2024-08-08 12:15:02
6022,4,M07012,Type_05,Night,116.5,2024-08-08 14:06:34
6023,10,M08053,Type_17,Night,109.6,2024-08-08 14:07:40
6024,14,M03702,Type_05,Morning,143.7,2024-08-08 14:12:25
6025,6,M09262,Type_08,Morning,153.0,2024-08-08 14:56:45
6026,5,M02350,Type_20,Morning,98.3,2024-08-08 15:48:43
6027,15,M07012,Type_05,Night,80.0,2024-08-08 18:05:03
6028,5,M07056,Type_16,Morning,80.0,2024-08-08 18:31:15
6029,23,M01213,Type_16,Afternoon,136.4,2024-08-08 18:40:14
6030,24,M06966,Type_18,Morning,109.1,2024-08-08 19:30:09
6031,6,M09345,Type_22,Afternoon,113.7,2024-08-08 19:37:24
6032,19,M06705,Type_13,Morning,80.0,2024-08-08 19:39:24
6033,20,M07434,Type_25,Night,94.9,2024-08-08 20:39:06
6034,17,M02512,Type_11,Morning,104.1,2024-08-08 21:40:18
6035,14,M00144,Type_18,Afternoon,114.2,2024-08-08 22:23:54
6036,11,M07368,Type_05,Morning,102.0,2024-08-08 23:08:53
6037,14,M03229,Type_25,Afternoon,89.3,2024-08-08 23:39:39
6038,5,M04583,Type_22,Night,94.3,2024-08-08 23:58:52
6039,13,M06032,Type_12,Morning,134.2,2024-08-09 02:15:08
6040,12,M04244,Type_10,Night,114.9,2024-08-09 02:31:04
6041,24,M09550,Type_13,Afternoon,122.2,2024-08-09 04:56:46
6042,19,M02714,Type_13,Morning,92.0,2024-08-09 05:19:42
6043,10,M04186,Type_09,Afternoon,80.0,2024-08-09 06:08:06
6044,13,M09550,Type_13,Morning,99.5,2024-08-09 06:27:49
6045,15,M07329,Type_05,Afternoon,92.7,2024-08-09 06:45:33
6046,20,M04634,Type_10,Night,117.0,2024-08-09 10:27:04
6047,13,M03193,Type_09,Morning,160.0,2024-08-09 11:14:41
6048,4,M00301,Type_01,Afternoon,123.9,2024-08-09 11:48:35
6049,22,M00724,Type_21,Night,160.0,2024-08-09 12:04:08
6050,9,M05695,Type_19,Night,121.4,2024-08-09 12:30:44
6051,19,M03011,Type_11,Afternoon,97.4,2024-08-09 13:51:07
6052,20,M05556,Type_07,Night,117.0,2024-08-09 14:57:47
6053,22,M00068,Type_18,Afternoon,145.6,2024-08-09 15:21:26
6054,22,M02507,Type_14,Morning,146.6,2024-08-09 15:26:27
6055,7,M01538,Type_21,Night,98.5,2024-08-09 15:39:35
6056,15,M00398,Type_24,Afternoon,115.1,2024-08-09 16:29:30
6057,17,M05681,Type_12,Afternoon,81.4,2024-08-09 18:31:12
6058,14,M09356,Type_18,Afternoon,126.5,2024-08-09 18:33:35
6059,14,M04826,Type_11,Night,141.1,2024-08-09 19:11:57
6060,9,M08748,Type_08,Night,110.8,2024-08-09 21:22:25
6061,16,M06049,Type_24,Afternoon,96.7,2024-08-09 21:57:48
6062,2,M03662,Type_21,Morning,117.2,2024-08-09 22:17:44
6063,14,M09944,Type_12,Afternoon,118.3,2024-08-10 00:43:40
6064,4,M02942,Type_23,Afternoon,111.6,2024-08-10 00:51:02
6065,3,M07068,Type_05,Morning,113.6,2024-08-10 02:02:43
6066,3,M05092,Type_09,Night,106.5,2024-08-10 03:08:47
6067,11,M01602,Type_15,Afternoon,129.9,2024-08-10 04:13:16
6068,5,M01481,Type_19,Morning,124.7,2024-08-10 04:27:01
6069,16,M06231,Type_17,Morning,90.3,2024-08-10 05:18:03
6070,23,M09295,Type_14,Morning,89.8,2024-08-10 05:42:34
6071,23,M03277,Type_04,Night,104.9,2024-08-10 06:17:40
6072,23,M06448,Type_19,Morning,124.7,2024-08-10 07:26:48
6073,19,M05500,Type_22,Morning,113.0,2024-08-10 07:35:26
6074,9,M06274,Type_18,Afternoon,97.1,2024-08-10 07:40:04
6075,22,M01300,Type_14,Morning,115.2,2024-08-10 08:40:23
6076,11,M05819,Type_06,Morning,103.4,2024-08-10 08:43:04
6077,12,M06702,Type_20,Morning,127.6,2024-08-10 09:25:20
6078,8,M04995,Type_18,Afternoon,116.7,2024-08-10 09:58:35
6079,14,M07490,Type_24,Afternoon,103.7,2024-08-10 10:21:15
6080,17,M09728,Type_08,Morning,114.6,2024-08-10 10:23:21
6081,20,M08270,Type_24,Afternoon,136.3,2024-08-10 10:24:18
6082,15,M02832,Type_22,Night,98.6,2024-08-10 11:19:03
6083,15,M02722,Type_25,Morning,118.1,2024-08-10 11:46:55
6084,23,M01533,Type_13,Morning,108.6,2024-08-10 11:52:52
6085,12,M08430,Type_20,Morning,118.5,2024-08-10 12:02:49
6086,9,M05254,Type_12,Afternoon,96.9,2024-08-10 12:44:56
6087,12,M01997,Type_15,Night,112.2,2024-08-10 13:53:48
6088,19,M05312,Type_17,Morning,132.2,2024-08-10 14:04:33
6089,12,M00278,Type_23,Afternoon,91.3,2024-08-10 15:46:35
6090,11,M03090,Type_03,Morning,83.4,2024-08-10 15:53:02
6091,6,M00524,Type_08,Afternoon,84.2,2024-08-10 15:54:10
6092,8,M04276,Type_14,Night,86.6,2024-08-10 16:13:28
6093,11,M05366,Type_20,Morning,121.9,2024-08-10 16:31:45
6094,3,M03123,Type_10,Afternoon,81.9,2024-08-10 16:46:05
6095,16,M08168,Type_10,Morning,104.0,2024-08-10 18:12:57
6096,6,M05191,Type_13,Afternoon,122.4,2024-08-10 18:34:05
6097,9,M04576,Type_05,Morning,118.3,2024-08-10 18:35:46
6098,9,M07728,Type_05,Night,102.3,2024-08-10 19:14:19
6099,6,M01798,Type_15,Morning,113.8,2024-08-10 19:54:30
6100,5,M02132,Type_11,Night,112.1,2024-08-10 20:10:43
6101,1,M07323,Type_15,Morning,105.5,2024-08-10 21:02:21
6102,3,M06501,Type_09,Afternoon,105.8,2024-08-10 21:24:04
6103,3,M00816,Type_13,Morning,154.7,2024-08-10 21:30:20
6104,12,M08635,Type_09,Night,126.2,2024-08-10 21:50:59
6105,4,M06667,Type_14,Morning,159.6,2024-08-10 21:56:19
6106,21,M00143,Type_20,Morning,100.1,2024-08-10 22:05:31
6107,16,M01411,Type_09,Afternoon,108.3,2024-08-11 00:48:40
6108,11,M00535,Type_16,Morning,83.4,2024-08-11 00:49:21
6109,8,M09909,Type_22,Morning,93.8,2024-08-11 00:59:09
6110,9,M03365,Type_24,Night,148.0,2024-08-11 01:33:46
6111,14,M01033,Type_09,Night,99.6,2024-08-11 02:00:43
6112,23,M03343,Type_16,Morning,148.4,2024-08-11 02:57:24
6113,22,M09603,Type_14,Night,85.1,2024-08-11 04:17:13
