MachineID,MachineType,Temperature_C,Vibration_mm_s,Voltage_V,Current_A,Power_Consumption_kWh,Runtime_Hours,Failure_Status,Predict_Failure_Prob,Current_Status,Alert_Reason_vs_Specs,Top_Risk_Factor
M01229,Type_13,50.36,3.02,223.6,21.5,4.327,752.3,0,0.15747658496336345,Normal,Good,-
M08934,Type_11,75.42,2.34,225.6,17.71,3.596,644.1,0,0.1574681457129366,Normal,Good,-
M07808,Type_04,72.25,1.99,216.2,16.26,3.164,460.1,0,0.15746106093200082,Normal,Good,-
M09241,Type_04,72.87,2.25,210.6,15.67,2.97,690.7,0,0.15746106093200082,Normal,Good,-
M08494,Type_19,58.38,3.14,222.3,17.32,3.465,943.0,0,0.15745292738688435,Normal,Good,-
M04662,Type_18,60.03,1.46,215.7,14.55,2.825,490.2,0,0.15745013233840927,Normal,Good,-
M03002,Type_14,66.29,1.28,214.4,19.5,3.763,138.2,0,0.15744881651600343,Normal,Good,-
M04174,Type_18,70.62,2.36,227.4,12.65,2.589,588.8,0,0.15744800734396,Normal,Good,-
M03449,Type_11,59.27,1.75,225.9,17.74,3.607,139.8,0,0.15744739600921984,Normal,Good,-
M07898,Type_08,59.81,2.81,222.9,18.8,3.771,327.5,0,0.15744281510299307,Normal,Good,-
M03920,Type_21,69.66,3.18,214.2,19.07,3.676,636.7,0,0.15744270589910825,Normal,Good,-
M06895,Type_10,64.61,2.22,229.5,20.64,4.263,624.2,0,0.1574393820821458,Normal,Good,-
M06054,Type_04,64.64,1.84,221.1,16.78,3.339,846.5,0,0.1574254108066973,Normal,Good,-
M06454,Type_04,63.49,2.38,216.1,17.0,3.306,633.0,0,0.1574254108066973,Normal,Good,-
M02814,Type_14,66.64,1.26,223.0,14.19,2.848,524.1,0,0.15741836504140244,Normal,Good,-
M00064,Type_21,72.07,3.25,216.9,19.89,3.883,894.1,0,0.15739977066708966,Normal,Good,-
M01954,Type_14,67.86,0.89,215.6,16.11,3.126,707.1,0,0.15739182628278636,Normal,Good,-
M03709,Type_19,75.29,1.22,217.2,19.88,3.886,474.4,0,0.15738084559597929,Normal,Good,-
M07923,Type_25,60.4,1.7,210.3,17.16,3.248,146.7,0,0.15737922863092313,Normal,Good,-
M01254,Type_14,58.66,1.08,216.0,13.59,2.642,390.3,0,0.1573771335070529,Normal,Good,-
M05406,Type_04,55.27,2.44,229.5,13.32,2.751,863.6,0,0.15737193656240972,Normal,Good,-
M00101,Type_11,43.11,2.78,214.2,15.02,2.896,74.9,0,0.1573664476963106,Normal,Good,-
M07010,Type_11,69.01,2.14,219.3,16.51,3.259,667.1,0,0.15735878329256525,Normal,Good,-
M05206,Type_08,50.28,2.87,213.0,19.46,3.73,337.7,0,0.1573511627639336,Normal,Good,-
M02954,Type_19,68.43,2.0,219.5,15.66,3.094,413.7,0,0.15735103740646783,Normal,Good,-
M00712,Type_03,69.6,1.34,229.8,18.21,3.766,530.6,0,0.15734684297620347,Normal,Good,-
M03501,Type_19,58.92,1.67,213.4,13.05,2.506,640.4,0,0.15734597086127344,Normal,Good,-
M07025,Type_18,57.21,1.14,219.3,11.43,2.256,271.9,0,0.1573412879023639,Normal,Good,-
M04158,Type_11,70.78,2.26,212.0,16.74,3.194,941.8,0,0.1573298078628947,Normal,Good,-
M05906,Type_14,67.17,1.5,217.4,15.84,3.099,631.2,0,0.15731758220840156,Normal,Good,-
M09190,Type_12,48.13,2.22,219.8,12.55,2.483,690.4,0,0.15730687616306122,Normal,Good,-
M05287,Type_09,80.18,2.4,229.2,15.7,3.239,565.3,0,0.1572916150811905,Normal,Good,-
M01512,Type_17,77.98,3.01,216.4,13.28,2.586,502.1,0,0.15727588850875765,Normal,Good,-
M01609,Type_11,55.64,0.54,220.9,16.24,3.229,768.6,0,0.15727117567961418,Normal,Good,-
M09986,Type_14,54.9,2.23,225.3,15.88,3.22,409.8,0,0.1572675647505143,Normal,Good,-
M02013,Type_23,52.1,1.28,227.4,21.68,4.437,613.1,0,0.15726088278564498,Normal,Good,-
M01224,Type_16,70.83,1.07,217.7,11.51,2.255,894.5,0,0.1572608093934994,Normal,Good,-
M00741,Type_04,62.69,2.21,226.7,13.94,2.844,648.4,0,0.15725578024688688,Normal,Good,-
M05286,Type_04,62.25,1.82,224.6,14.38,2.907,845.3,0,0.15725578024688688,Normal,Good,-
M02630,Type_18,59.76,2.95,219.1,11.28,2.224,424.7,0,0.15724286395786,Normal,Good,-
M06081,Type_18,73.71,2.6,216.2,13.26,2.58,440.4,0,0.1572139926576126,Normal,Good,-
M09200,Type_04,63.23,1.73,219.3,17.9,3.533,97.9,0,0.15721185913732594,Normal,Good,-
M06535,Type_18,74.17,2.14,214.3,12.62,2.434,786.0,0,0.1572018901815713,Normal,Good,-
M00668,Type_11,57.86,0.93,218.6,17.25,3.394,510.7,0,0.15719573887887436,Normal,Good,-
M03986,Type_17,54.67,1.74,224.7,14.6,2.953,878.8,0,0.15718636863159938,Normal,Good,-
M09457,Type_11,62.39,2.92,224.5,15.59,3.15,789.3,0,0.15717969785177785,Normal,Good,-
M00918,Type_17,46.51,2.28,222.8,19.09,3.828,717.3,0,0.1571680187187752,Normal,Good,-
M00682,Type_12,72.85,3.41,212.2,14.64,2.796,541.3,0,0.15714563446510782,Normal,Good,-
M01019,Type_03,42.75,1.97,219.3,17.06,3.367,472.0,0,0.157118536410603,Normal,Good,-
M01307,Type_20,47.95,2.06,221.1,18.81,3.743,177.9,0,0.15710660287488473,Normal,Good,-
M00944,Type_24,51.28,2.35,210.0,13.99,2.644,578.7,0,0.15710176696966915,Normal,Good,-
M09731,Type_16,52.61,2.77,229.8,21.0,4.343,716.2,0,0.1570934608846179,Normal,Good,-
M07528,Type_12,67.55,4.26,226.8,13.85,2.827,924.0,0,0.15708417497791025,Normal,Good,-
M01583,Type_17,49.74,2.13,223.7,15.57,3.135,266.3,0,0.15708336375708545,Normal,Good,-
M04507,Type_21,66.09,2.84,219.4,18.02,3.558,779.3,0,0.15707944206650734,Normal,Good,-
M00837,Type_18,49.82,2.45,229.2,14.26,2.942,470.8,0,0.15706728388272184,Normal,Good,-
M06372,Type_04,69.73,2.62,214.4,14.26,2.752,602.9,0,0.15706573526063944,Normal,Good,-
M00421,Type_18,63.85,2.11,224.6,21.58,4.362,578.4,0,0.15705386610206704,Normal,Good,-
M09213,Type_14,56.65,3.03,220.6,14.31,2.841,653.0,0,0.15705219641501716,Normal,Good,-
M04353,Type_04,67.35,1.02,220.9,14.78,2.938,725.7,0,0.15703044978782332,Normal,Good,-
M00979,Type_04,71.9,1.42,218.6,10.29,2.024,575.8,0,0.15701082824455054,Normal,Good,-
M09317,Type_12,71.28,2.1,211.3,11.28,2.145,891.4,0,0.1570040553756966,Normal,Good,-
M09225,Type_23,69.99,1.2,219.1,15.32,3.021,524.7,0,0.1570000246622122,Normal,Good,-
M06190,Type_16,54.99,1.75,223.5,18.74,3.77,160.5,0,0.1569986055481249,Normal,Good,-
M08219,Type_11,78.71,3.13,226.7,16.06,3.277,580.2,0,0.15699131091402202,Normal,Good,-
M09195,Type_21,78.33,3.75,217.6,15.98,3.13,832.2,0,0.15698861167831044,Normal,Good,-
M08991,Type_22,47.75,2.87,210.5,15.61,2.957,700.6,0,0.15697826056932546,Normal,Good,-
M02875,Type_11,47.32,0.1,223.5,16.39,3.297,530.2,0,0.15696376195545217,Normal,Good,-
M06238,Type_09,68.62,1.97,229.6,12.8,2.645,89.8,0,0.15696233203215293,Normal,Good,-
M01606,Type_14,76.7,1.41,220.6,14.88,2.954,402.1,0,0.15696114301488184,Normal,Good,-
M01712,Type_14,62.93,1.35,220.9,16.11,3.203,359.6,0,0.15696069864216702,Normal,Good,-
M05201,Type_18,74.23,2.14,227.6,17.55,3.595,692.4,0,0.15694665834490631,Normal,Good,-
M03149,Type_13,80.39,0.1,221.5,16.65,3.319,155.5,0,0.15694637917145443,Normal,Good,-
M07208,Type_12,73.32,2.87,223.4,14.41,2.897,646.8,0,0.15694636959577116,Normal,Good,-
M06940,Type_12,69.13,2.42,217.8,11.96,2.344,503.3,0,0.15694474665699304,Normal,Good,-
M04000,Type_24,62.4,1.74,224.6,10.85,2.193,81.0,0,0.1569338653301553,Normal,Good,-
M08216,Type_24,63.62,0.1,217.2,16.87,3.298,455.5,0,0.15692733920116894,Normal,Good,-
M05528,Type_04,57.62,2.0,225.9,16.19,3.292,133.7,0,0.15692004488201902,Normal,Good,-
M01641,Type_19,43.61,2.02,223.5,15.99,3.216,411.5,0,0.1569091098954279,Normal,Good,-
M03601,Type_11,75.54,0.6,218.2,17.65,3.466,844.6,0,0.1568999649270834,Normal,Good,-
M09216,Type_23,41.93,0.37,222.0,15.49,3.095,294.0,0,0.1568969986171407,Normal,Good,-
M09173,Type_04,67.55,1.84,218.6,14.2,2.794,596.9,0,0.15687581018516053,Normal,Good,-
M02543,Type_12,66.95,3.84,220.1,14.26,2.825,161.1,0,0.15687184497102447,Normal,Good,-
M04408,Type_10,51.22,1.03,220.9,20.31,4.038,169.2,0,0.15686063000204029,Normal,Good,-
M05031,Type_21,65.09,1.17,220.5,20.63,4.094,676.8,0,0.15685860958756417,Normal,Good,-
M04573,Type_24,74.63,2.99,225.6,12.03,2.443,306.2,0,0.15685848338152164,Normal,Good,-
M05474,Type_09,49.22,0.1,219.5,13.99,2.764,363.6,0,0.15685007051851715,Normal,Good,-
M05653,Type_04,54.6,1.61,225.2,12.04,2.44,553.9,0,0.15684995288046444,Normal,Good,-
M03444,Type_03,47.99,2.02,216.8,22.22,4.336,823.7,0,0.15684741269818928,Normal,Good,-
M03559,Type_15,66.83,2.56,213.2,16.24,3.116,274.5,0,0.15684282434864805,Normal,Good,-
M00043,Type_13,71.91,3.63,211.1,21.04,3.997,900.0,0,0.15684135438851574,Normal,Good,-
M06847,Type_12,48.24,2.56,214.1,13.82,2.663,380.7,0,0.15684098208167244,Normal,Good,-
M06463,Type_14,63.27,1.52,224.6,15.51,3.135,702.4,0,0.1568371831310702,Normal,Good,-
M04152,Type_19,74.28,1.3,212.3,20.4,3.898,840.0,0,0.15683453562870986,Normal,Good,-
M07301,Type_16,77.09,1.7,220.2,20.25,4.013,143.3,0,0.15683421731540234,Normal,Good,-
M08887,Type_09,65.49,0.1,222.3,16.25,3.251,675.9,0,0.15682972854121807,Normal,Good,-
M05639,Type_14,76.07,1.66,223.2,14.73,2.959,431.8,0,0.1568253092115353,Normal,Good,-
M05430,Type_24,67.46,3.86,226.5,16.48,3.359,769.5,0,0.15681584820136668,Normal,Good,-
M04995,Type_18,76.05,2.13,221.7,12.81,2.556,125.8,0,0.15680475455804138,Normal,Good,-
M06159,Type_17,65.68,2.87,221.4,14.56,2.901,440.6,0,0.1567860578101845,Normal,Good,-
M07521,Type_04,54.71,1.91,217.5,19.08,3.735,959.0,0,0.15678404562823203,Normal,Good,-
M02089,Type_19,72.53,1.85,223.5,14.32,2.88,454.1,0,0.15678023726475432,Normal,Good,-
M04432,Type_18,60.43,1.75,222.8,12.14,2.434,432.7,0,0.15676978482462126,Normal,Good,-
M09720,Type_09,71.12,3.09,223.6,16.81,3.383,545.9,0,0.1567691800788647,Normal,Good,-
M03894,Type_03,60.53,1.78,220.5,14.12,2.802,545.8,0,0.1567632222552292,Normal,Good,-
M00874,Type_22,72.02,0.71,214.8,14.85,2.871,713.2,0,0.15675953955359956,Normal,Good,-
M01109,Type_18,75.7,2.73,217.6,15.76,3.086,872.1,0,0.15675760437877861,Normal,Good,-
M01995,Type_01,56.92,1.97,217.0,18.96,3.703,684.0,0,0.15674217670448548,Normal,Good,-
M00430,Type_09,71.15,1.39,217.5,12.44,2.435,412.8,0,0.1567417490945735,Normal,Good,-
M04731,Type_19,74.47,3.54,225.2,11.03,2.236,567.3,0,0.15673715847173716,Normal,Good,-
M00596,Type_17,63.18,0.97,225.1,10.63,2.154,723.4,0,0.1567360102918385,Normal,Good,-
M09016,Type_18,60.87,1.72,211.3,23.55,4.479,686.3,0,0.1567336589502362,Normal,Good,-
M03580,Type_18,78.24,2.79,210.1,10.92,2.065,559.6,0,0.15673356126727245,Normal,Good,-
M08201,Type_15,49.25,1.85,222.5,19.7,3.945,392.0,0,0.15673088363575383,Normal,Good,-
M01101,Type_04,70.11,2.24,213.5,13.48,2.59,319.4,0,0.15672748643689732,Normal,Good,-
M01163,Type_09,78.63,3.02,225.5,19.91,4.041,960.4,0,0.1567237327683578,Normal,Good,-
M00501,Type_09,61.03,0.15,216.1,17.1,3.326,275.5,0,0.15671968178709916,Normal,Good,-
M09578,Type_04,64.32,0.91,218.6,16.75,3.295,455.8,0,0.1567196812703024,Normal,Good,-
M06343,Type_07,61.6,3.46,218.6,14.67,2.886,563.1,0,0.15671502047530975,Normal,Good,-
M06964,Type_07,58.86,3.48,217.1,14.96,2.923,486.8,0,0.15671502047530975,Normal,Good,-
M08406,Type_02,60.61,2.91,215.0,17.93,3.469,657.4,0,0.1567121090940568,Normal,Good,-
M06374,Type_11,67.63,2.06,223.4,11.96,2.405,787.1,0,0.15671078913788442,Normal,Good,-
M05728,Type_04,75.45,1.87,219.5,17.91,3.538,542.1,0,0.15671035574356545,Normal,Good,-
M06029,Type_14,61.35,1.31,220.8,13.46,2.675,765.4,0,0.15670879750466604,Normal,Good,-
M02288,Type_12,51.55,1.85,217.0,19.59,3.826,393.9,0,0.15670799690115447,Normal,Good,-
M09834,Type_21,79.24,0.91,215.6,13.64,2.647,897.9,0,0.15669336883102317,Normal,Good,-
M03084,Type_11,66.06,1.02,225.6,12.57,2.552,224.2,0,0.15669200246117648,Normal,Good,-
M00747,Type_24,49.37,3.09,218.2,14.28,2.804,387.7,0,0.15667534399350694,Normal,Good,-
M06652,Type_09,65.57,2.58,225.7,16.47,3.346,361.7,0,0.15667392683209444,Normal,Good,-
M04138,Type_11,66.49,1.0,218.7,16.16,3.181,881.1,0,0.15667373763164244,Normal,Good,-
M03802,Type_09,79.85,1.94,214.3,11.7,2.257,623.9,0,0.1566681886028186,Normal,Good,-
M04569,Type_24,58.18,1.69,223.9,15.28,3.079,123.4,0,0.15666516248054407,Normal,Good,-
M07621,Type_02,59.64,1.91,222.9,20.83,4.179,347.4,0,0.1566650194205376,Normal,Good,-
M07322,Type_04,70.15,2.43,225.2,16.01,3.245,917.4,0,0.15666269995584622,Normal,Good,-
M01831,Type_04,72.33,1.61,218.1,16.6,3.258,647.7,0,0.15666193011168578,Normal,Good,-
M03819,Type_18,65.59,2.67,215.2,19.36,3.75,891.7,0,0.15665997030273437,Normal,Good,-
M00029,Type_12,62.11,2.9,220.8,14.11,2.804,136.0,0,0.15665938537855406,Normal,Good,-
M04485,Type_18,72.62,0.93,225.7,12.53,2.545,773.2,0,0.15665910242609768,Normal,Good,-
M07263,Type_11,63.46,3.62,218.1,13.76,2.701,389.4,0,0.15665262631005836,Normal,Good,-
M02051,Type_12,53.94,2.0,221.1,11.93,2.374,720.2,0,0.1566524157209979,Normal,Good,-
M02402,Type_18,59.92,2.4,213.4,18.0,3.457,101.8,0,0.15664836961152956,Normal,Good,-
M03569,Type_19,77.23,1.81,227.2,14.21,2.906,623.4,0,0.15664161646765948,Normal,Good,-
M01572,Type_21,68.96,1.94,225.7,16.23,3.297,677.5,0,0.15663376500850348,Normal,Good,-
M03378,Type_04,70.65,2.99,221.1,16.52,3.287,831.5,0,0.15662709807566577,Normal,Good,-
M01284,Type_22,62.74,4.48,215.2,17.97,3.48,479.9,0,0.1566261012801763,Normal,Good,-
M04215,Type_21,61.02,2.78,218.1,20.51,4.026,448.7,0,0.15662448454907557,Normal,Good,-
M06455,Type_04,56.2,1.69,222.5,11.2,2.243,134.3,0,0.15662188027027868,Normal,Good,-
M07185,Type_19,58.52,2.04,216.9,16.73,3.266,583.1,0,0.1566164250400353,Normal,Good,-
M02738,Type_14,79.37,1.57,218.8,13.36,2.631,488.4,0,0.15660808734288656,Normal,Good,-
M02281,Type_09,69.86,2.14,219.4,13.34,2.634,482.7,0,0.15660650359635914,Normal,Good,-
M09913,Type_09,71.45,2.01,216.4,13.69,2.666,711.5,0,0.15660650359635914,Normal,Good,-
M01079,Type_01,42.9,2.16,228.3,20.34,4.179,498.8,0,0.15660532072503808,Normal,Good,-
M08057,Type_16,58.65,4.21,222.2,18.76,3.752,437.2,0,0.1565917378690429,Normal,Good,-
M00477,Type_19,68.68,3.04,214.7,12.34,2.384,372.9,0,0.156583885575909,Normal,Good,-
M02707,Type_14,48.87,3.32,218.6,17.47,3.437,301.1,0,0.1565729552592352,Normal,Good,-
M01873,Type_19,65.85,0.1,220.1,14.94,2.959,770.3,0,0.15656956336947217,Normal,Good,-
M05125,Type_04,46.09,2.57,223.0,12.18,2.445,782.5,0,0.15656874144346863,Normal,Good,-
M09117,Type_18,57.98,2.84,221.0,12.79,2.544,655.1,0,0.15656364902927578,Normal,Good,-
M09431,Type_03,54.68,1.82,221.4,11.83,2.357,545.9,0,0.15656347857568942,Normal,Good,-
M03140,Type_18,67.96,1.68,225.4,14.12,2.864,743.1,0,0.1565614224035127,Normal,Good,-
M03989,Type_03,50.42,2.16,224.9,16.66,3.372,903.6,0,0.15654910995878965,Normal,Good,-
M08173,Type_14,67.15,2.27,218.2,13.66,2.683,934.5,0,0.15654670746888957,Normal,Good,-
M04435,Type_12,49.41,0.73,224.7,14.06,2.843,700.1,0,0.15654403434087968,Normal,Good,-
M01980,Type_22,44.59,0.1,224.3,22.53,4.548,71.9,0,0.1565221003113082,Normal,Good,-
M06963,Type_14,59.62,0.71,222.2,17.58,3.516,435.1,0,0.15651121220340355,Normal,Good,-
M02529,Type_02,70.0,4.01,211.8,12.3,2.345,230.4,0,0.15651056999859883,Normal,Good,-
M03236,Type_04,66.28,2.82,222.0,14.76,2.949,362.6,0,0.15650816621091435,Normal,Good,-
M00241,Type_17,75.62,2.36,216.9,11.9,2.323,909.6,0,0.1564872757384141,Normal,Good,-
M01241,Type_11,64.8,1.54,217.0,17.79,3.474,537.6,0,0.1564839444746406,Normal,Good,-
M03892,Type_09,67.13,1.12,219.6,12.8,2.53,862.0,0,0.15647340667113463,Normal,Good,-
M05729,Type_09,68.14,1.14,220.4,12.85,2.549,782.2,0,0.15647340667113463,Normal,Good,-
M05180,Type_12,70.1,1.21,219.8,11.43,2.261,438.3,0,0.15645757736504368,Normal,Good,-
M08238,Type_12,73.46,1.29,218.7,11.43,2.25,845.1,0,0.15645757736504368,Normal,Good,-
M08408,Type_07,68.12,1.98,225.5,16.71,3.391,922.7,0,0.15645325495048157,Normal,Good,-
M04315,Type_04,77.44,3.97,218.1,16.99,3.335,79.9,0,0.15644591360670973,Normal,Good,-
M02588,Type_14,48.59,2.47,226.0,16.37,3.33,873.5,0,0.15644324987490058,Normal,Good,-
M09781,Type_17,71.97,2.64,219.2,16.75,3.304,378.9,0,0.15644175918585584,Normal,Good,-
M08327,Type_13,45.14,2.0,223.4,16.96,3.41,674.3,0,0.1564409147570831,Normal,Good,-
M04167,Type_12,52.49,3.25,220.4,11.2,2.222,448.6,0,0.15643847668989058,Normal,Good,-
M09741,Type_14,48.0,1.49,209.8,13.63,2.574,687.0,0,0.15643464054749123,Normal,Good,-
M05230,Type_07,74.55,3.17,212.3,13.91,2.658,794.5,0,0.15643432595737292,Normal,Good,-
M08986,Type_04,54.38,2.68,219.7,12.58,2.487,873.2,0,0.15642107058747554,Normal,Good,-
M01736,Type_12,73.17,2.86,217.0,12.0,2.344,667.5,0,0.1564153201740795,Normal,Good,-
M02143,Type_12,70.4,2.81,220.4,13.33,2.644,472.1,0,0.1564153201740795,Normal,Good,-
M03726,Type_12,72.1,2.67,219.0,12.81,2.525,691.9,0,0.1564153201740795,Normal,Good,-
M06024,Type_09,58.51,1.66,220.2,18.07,3.581,842.7,0,0.15641391043303401,Normal,Good,-
M07559,Type_09,64.1,1.8,224.9,18.22,3.688,526.7,0,0.15641391043303401,Normal,Good,-
M00761,Type_02,59.98,3.04,214.6,14.76,2.851,398.8,0,0.15640788317006069,Normal,Good,-
M08289,Type_19,65.56,1.79,219.4,14.41,2.845,622.8,0,0.15639914137795052,Normal,Good,-
M03988,Type_18,57.7,2.46,218.6,12.53,2.465,380.5,0,0.1563986145912145,Normal,Good,-
M02057,Type_04,49.09,1.76,225.0,16.19,3.278,804.9,0,0.15639792158828394,Normal,Good,-
M04774,Type_04,64.7,1.66,220.2,13.8,2.735,672.3,0,0.15639541110782917,Normal,Good,-
M02348,Type_15,68.24,0.95,210.5,19.81,3.753,153.2,0,0.15639522203551814,Normal,Good,-
M09263,Type_14,59.0,1.44,219.2,17.05,3.364,846.3,0,0.15639385408983897,Normal,Good,-
M08265,Type_15,69.51,2.37,228.2,16.64,3.418,590.6,0,0.15638615511467988,Normal,Good,-
M00659,Type_09,67.72,1.42,215.8,13.0,2.525,671.1,0,0.15638000538721453,Normal,Good,-
M00017,Type_18,63.81,1.38,220.6,13.55,2.69,90.4,0,0.15637218599496253,Normal,Good,-
M01467,Type_16,69.4,2.99,220.6,17.66,3.506,325.2,0,0.15636866238083863,Normal,Good,-
M04899,Type_01,49.43,2.81,222.7,15.34,3.075,904.1,0,0.15636700305854,Normal,Good,-
M08968,Type_23,68.84,3.1,226.8,21.45,4.378,956.8,0,0.15636356396498813,Normal,Good,-
M09717,Type_09,69.81,1.43,219.4,12.64,2.496,788.9,0,0.15636292833159968,Normal,Good,-
M09555,Type_19,66.13,2.0,225.4,17.02,3.453,371.3,0,0.15636057655846902,Normal,Good,-
M01267,Type_24,60.18,2.53,217.6,14.46,2.832,533.7,0,0.1563588812798123,Normal,Good,-
M06239,Type_24,71.97,1.14,214.1,18.23,3.513,365.9,0,0.15635345100837025,Normal,Good,-
M02042,Type_18,74.2,2.27,214.7,18.41,3.557,613.0,0,0.15634724437406325,Normal,Good,-
M07030,Type_11,56.95,1.7,216.9,11.5,2.245,196.8,0,0.15634486366451217,Normal,Good,-
M06982,Type_13,66.73,0.87,218.2,22.1,4.34,569.8,0,0.1563291215738325,Normal,Good,-
M01528,Type_04,55.34,3.12,214.7,12.8,2.473,258.7,0,0.15632802584310507,Normal,Good,-
M07557,Type_12,57.7,1.94,222.7,19.53,3.914,224.4,0,0.1563264742072152,Normal,Good,-
M08526,Type_18,68.44,2.8,225.5,13.59,2.758,636.5,0,0.15632625712582254,Normal,Good,-
M08389,Type_18,69.04,1.98,226.5,11.27,2.297,522.9,0,0.156325580919972,Normal,Good,-
M09079,Type_09,71.78,2.25,215.4,17.1,3.315,765.4,0,0.15632414784678003,Normal,Good,-
M00020,Type_12,73.22,3.34,220.1,17.31,3.429,669.6,0,0.1563049540754795,Normal,Good,-
M05938,Type_04,34.73,0.1,223.6,21.26,4.278,284.9,0,0.15630494894893468,Normal,Good,-
M01959,Type_09,58.84,4.01,227.2,13.12,2.683,702.1,0,0.1563018543411746,Normal,Good,-
M02671,Type_12,69.61,0.95,226.1,12.32,2.507,780.9,0,0.1562984943005759,Normal,Good,-
M02664,Type_23,59.65,3.18,213.7,19.93,3.833,82.5,0,0.15629505066270874,Normal,Good,-
M04751,Type_24,67.75,2.33,222.3,12.67,2.535,243.2,0,0.15626319060869856,Normal,Good,-
M00249,Type_09,71.06,1.8,221.2,19.36,3.854,58.2,0,0.15625882730290402,Normal,Good,-
M07222,Type_01,54.09,2.47,221.1,19.76,3.932,876.6,0,0.15625529557385037,Normal,Good,-
M09073,Type_07,50.92,3.77,212.8,14.14,2.708,716.1,0,0.15624137118074496,Normal,Good,-
M04869,Type_04,71.67,3.25,224.1,18.18,3.667,154.2,0,0.15623701516202368,Normal,Good,-
M04792,Type_07,59.79,4.02,214.4,11.61,2.24,501.2,0,0.15621796256008053,Normal,Good,-
M08854,Type_12,55.75,2.23,225.4,13.39,2.716,488.6,0,0.15621618551816044,Normal,Good,-
M09145,Type_12,70.01,1.42,216.1,12.11,2.355,847.7,0,0.1562050930166558,Normal,Good,-
M02132,Type_11,61.62,0.66,226.1,12.76,2.597,264.6,0,0.1562027277115347,Normal,Good,-
M01619,Type_18,63.68,2.76,222.1,16.9,3.378,363.9,0,0.15618281610948986,Normal,Good,-
M02429,Type_18,63.44,2.6,226.9,16.8,3.431,376.8,0,0.15618281610948986,Normal,Good,-
M07468,Type_12,60.35,1.41,224.5,16.73,3.38,133.3,0,0.1561824866602073,Normal,Good,-
M00572,Type_23,55.87,4.14,221.4,18.97,3.78,815.5,0,0.1561795841708381,Normal,Good,-
M02435,Type_04,71.46,2.07,220.8,15.87,3.154,355.7,0,0.15617936833664128,Normal,Good,-
M03354,Type_04,69.7,2.41,219.6,15.72,3.107,342.3,0,0.15617936833664128,Normal,Good,-
M04187,Type_02,70.98,1.65,224.9,16.94,3.429,540.9,0,0.15615776021497085,Normal,Good,-
M01751,Type_19,57.43,2.69,222.5,16.41,3.286,685.5,0,0.15615053095864653,Normal,Good,-
M06381,Type_16,71.17,3.0,224.0,15.3,3.084,453.8,0,0.15614936134981922,Normal,Good,-
M08943,Type_09,64.02,2.18,216.5,13.42,2.615,579.9,0,0.1561431815746426,Normal,Good,-
M02148,Type_04,58.96,2.8,221.5,15.55,3.1,286.2,0,0.15613567537398382,Normal,Good,-
M08074,Type_02,63.38,3.22,225.3,13.96,2.831,549.6,0,0.15613372212373983,Normal,Good,-
M05475,Type_18,62.09,1.42,227.6,18.53,3.796,863.9,0,0.15612600010843758,Normal,Good,-
M06299,Type_13,65.25,3.27,227.8,16.35,3.352,662.5,0,0.15611824999047114,Normal,Good,-
M03071,Type_24,73.82,0.7,216.0,19.14,3.721,559.8,0,0.1561172257153516,Normal,Good,-
M09481,Type_09,42.04,2.02,223.1,16.84,3.381,723.5,0,0.15611598175528643,Normal,Good,-
M00811,Type_09,72.44,1.4,224.2,11.84,2.389,826.4,0,0.1561148059581679,Normal,Good,-
M01469,Type_19,73.61,1.98,223.5,16.02,3.222,694.2,0,0.15611476230614946,Normal,Good,-
M02229,Type_04,61.31,3.02,216.9,16.81,3.281,542.1,0,0.15611090366669444,Normal,Good,-
M05236,Type_01,41.94,2.24,224.8,14.94,3.023,226.5,0,0.15610294132028166,Normal,Good,-
M01708,Type_09,59.86,3.24,216.7,11.93,2.327,368.1,0,0.15608832560800306,Normal,Good,-
M09574,Type_14,76.83,1.32,220.4,16.22,3.217,72.7,0,0.15608135697780756,Normal,Good,-
M08758,Type_19,72.41,2.84,224.4,11.07,2.236,686.3,0,0.15607822361582815,Normal,Good,-
M04177,Type_14,65.17,1.14,214.0,14.61,2.814,741.2,0,0.15607759682501343,Normal,Good,-
M04056,Type_17,62.2,0.71,222.4,22.64,4.532,795.7,0,0.15607012192928454,Normal,Good,-
M09409,Type_12,60.18,1.8,216.2,13.2,2.568,221.1,0,0.1560683631060011,Normal,Good,-
M01133,Type_12,54.87,2.52,218.8,15.0,2.954,912.1,0,0.1560505056046158,Normal,Good,-
M02873,Type_12,69.74,3.08,224.2,12.41,2.504,624.7,0,0.15604725139913322,Normal,Good,-
M00893,Type_19,68.81,0.73,227.9,15.19,3.116,412.2,0,0.15604669853822728,Normal,Good,-
M02405,Type_17,78.12,0.37,223.2,14.85,2.983,728.9,0,0.1560445616401568,Normal,Good,-
M02602,Type_21,54.68,2.14,224.4,16.83,3.399,407.3,0,0.15604339892515243,Normal,Good,-
M09454,Type_11,76.2,0.48,222.6,13.9,2.785,832.3,0,0.15603694918355152,Normal,Good,-
M06429,Type_18,71.18,2.77,219.6,15.81,3.125,122.5,0,0.15603624994961224,Normal,Good,-
M00145,Type_04,51.55,2.31,214.7,14.82,2.864,652.6,0,0.15603550640643887,Normal,Good,-
M08846,Type_13,38.13,2.33,216.3,13.88,2.702,690.0,0,0.1560296946652672,Normal,Good,-
M00487,Type_04,61.41,2.83,222.2,14.43,2.886,821.8,0,0.15602776713358296,Normal,Good,-
